Base_Consolidation_Name,Associated_Company_Name,Linkage_Method,Linkage_Value,Company_Evidence_Weight,Company_Evidence_Count,Association_companies_Count,chatid
"Laidiou Biological Technology Co., Ltd","Shanghai Hao Biological Technology Co., Ltd",Phone,P/F: 862180370006,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Jinzhong City, Shanxi Province, China Chemical Co., Ltd",Phone,P/F: 862180370006,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Xiamen Research Biotechnology Co., Ltd",Phone,P/F: 862180370006,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Longyu Biotechnology Co., Ltd",Phone,P/F: 862180370006,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Gihi Chemicals Co., Ltd",Phone,P/F: 862180370006,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Huadong Medicine (Xian)Bodyguard Pharmaceutical Co., Ltd",Phone,P/F: 862986185165,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shijiazhuang Sute Trade Co., Ltd",Phone,P/F: 8637163689365,1036,48,340,
"Laidiou Biological Technology Co., Ltd",China Jintai Biocompound Company,Phone,P/F: 8637163689365,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Amadis Chemical Company Limited,Phone,P/F: 8637163689365,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Henan Sunlake Enterprise Corporation,Phone,P/F: 8637163689365,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Henan Aochuang Chemical Co., Ltd",Phone,P/F: 8637163689365,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanxi Yongjin Group Co., Ltd",Phone,P/F: 8637163689365,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Jinan Welt Chemical Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Suzhou Sino Rare Chemical Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Beijing Taize Jiaye Technology Development Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Jinan Wedo Industrial Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Cbc Shanghai Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shouguang Ocean Chemical Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Chunchuang (Wuhan) Technology Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Lianyuangang Duxiang Chemicals Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Nantong Kaisheng Biotechnology Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Jijin Chemical Technology Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Xiamen Research Biotechnology Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Conier Chem & Pharma Limited,Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Amadis Chemical Company Limited,Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Meicheng Chemical Co .,Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Yingxin Laboratory Equipment Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Hubei Yunmei Technology Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shandong Hanjiang Chemical Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shandong Chenyi Environmental Protection Technology Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Ditao Chemical Technology Co., Ltd",Phone,P/F: 8651281664689,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Unipharm Pharmaceutical Industry Co., Ltd",Phone,P/F: 865368266195,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Nanjing Becas Pharmatech Ltd.,Phone,P/F: 8655165418671,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Hefei Tianrui Pharmaceutical Chemistry Co., Ltd",Phone,P/F: 8655165418671,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Sichuan Biosynce Pharmatech Co., Ltd",Phone,P/F: 8655165418671,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Hefei Tnj Chemical Industry Co., Ltd",Phone,P/F: 8655165418671,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Guangzhou Tongyi Biochemistry Technology Co., Ltd",Phone,P/F: 8655165418671,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Pt Chem Group Ltd,Phone,P/F: 8655165418671,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Phone,P/F: 8655165418671,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Amadis Chemical Company Limited,Phone,P/F: 8655165418671,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Yolne Chemical Co., Ltd",Phone,P/F: 8655165418671,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Jinan Great Chemical Co., Ltd",Phone,P/F: 8655165418671,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Changzhou Anikare Pharmatech Co., Ltd",Phone,P/F: 8655165418671,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Hebei Qiute Trade Co., Ltd",Phone,P/F: 8655165418671,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Henan Aochuang Chemical Co., Ltd",Phone,P/F: 8655165418671,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shandong Xinhua Pharmaceutical Group Co., Ltd",Phone,P/F: 865926210733,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Mainchem Co., Ltd",Phone,P/F: 865926210733,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Run Biotech Co., Ltd",Phone,P/F: 865926210733,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Alway Chem, China",Phone,P/F: 865926210733,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Meicheng Chemical Co .,Ltd",Phone,P/F: 865926210733,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Yancheng Yunfeng Chemical Co., Ltd",Phone,P/F: 865926210733,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Hainan Zhongxin Chemical Co., Ltd",Phone,P/F: 865926210733,1036,48,340,
"Laidiou Biological Technology Co., Ltd","A.M Food Chemical Co., Ltd",Phone,P/F: 865926210733,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Haoran Biotechnology Co., Ltd",Phone,P/F: 8675526755892,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Hao Biological Technology Co., Ltd",Phone,P/F: 8675526755892,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Beijing Fubo Biotechnology Co., Ltd",Phone,P/F: 8675526755892,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Morning Student Science And Technology (Guangzhou) Co., Ltd",Phone,P/F: 8675526755892,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Leapchem Co., Ltd",Phone,P/F: 8675526755892,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Tianjin Snow Bio Technique Co., Ltd",Phone,P/F: 8675526755892,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shijiazhuang Sute Trade Co., Ltd",Email,sales@aochuangchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",China Jintai Biocompound Company,Email,sales@aochuangchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Amadis Chemical Company Limited,Email,sales@aochuangchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Henan Sunlake Enterprise Corporation,Email,sales@aochuangchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Henan Aochuang Chemical Co., Ltd",Email,sales@aochuangchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanxi Yongjin Group Co., Ltd",Email,sales@aochuangchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Chemegen(Shanghai) Biotechnology Co., Ltd",Email,sales@bingochem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Eff Chemical Co,. Ltd.",Email,sales@bingochem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Nanjing Bam Biomedical Technology Co., Ltd",Email,sales@bingochem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Hao Zhun Biological Technology Co., Ltd",Email,sales@bingochem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Leapchem Co., Ltd",Email,sales@bingochem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Aopharm,Email,sales@bingochem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Suzhou Yacoo Science Co., Ltd",Email,sales@bingochem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Zhangjiagang Methese Composite Material Co., Ltd",Email,sales@chemenu.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Tauto Biotech Co., Ltd",Email,sales@chemenu.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Uhn Shanghai Research & Development Co., Ltd",Email,sales@chemenu.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Hubei Moco Chemical Co., Ltd",Email,sales@chemenu.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Henan Alfachem Co., Ltd",Email,sales@chemenu.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Beijing Shengke Boyuan Biotechnology Co., Ltd",Email,sales@chemenu.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Xian Tianguangyuan Biotech Co., Ltd",Email,sales@chemenu.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai He Huan Chemical Co., Ltd",Email,sales@chemenu.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Run Biotech Co., Ltd",Email,sales@chemenu.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Guangdong Wengjiang Chemical Reagent Co., Ltd",Email,sales@chemenu.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Chemenu Inc.,Email,sales@chemenu.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Changzhou Ansciep Chemical Co., Ltd",Email,sales@chemenu.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Zhejiang Kaili Industrial Co., Ltd",Email,sales@chemenu.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Guangzhou Isun Pharmaceutical Co., Ltd",Email,sales@dcchemicals.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Chemegen(Shanghai) Biotechnology Co., Ltd",Email,sales@dcchemicals.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Beijing Dongge Boye Biotechnology Co., Ltd",Email,sales@dcchemicals.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Beijing Fubo Biotechnology Co., Ltd",Email,sales@dcchemicals.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Absin Bioscience Inc.,Email,sales@dcchemicals.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Spectrum Chemical Manufacturing Corp.,Email,sales@dcchemicals.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Haohong Pharmaceutical Co., Ltd",Email,sales@dcchemicals.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Uchem Co., Ltd",Email,sales@dcchemicals.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Gihi Chemicals Co., Ltd",Email,sales@dcchemicals.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Zhengzhou Huawen Chemical Co., Ltd",Email,sales@dcchemicals.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Aikon International Limited,Email,sales@dcchemicals.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Beijing Luyuan Bird Biotechnology Co., Ltd",Email,sales@dcchemicals.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Dc Chemicals,Email,sales@dcchemicals.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Jinan Welt Chemical Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Suzhou Sino Rare Chemical Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Beijing Taize Jiaye Technology Development Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Jinan Wedo Industrial Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Cbc Shanghai Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shouguang Ocean Chemical Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Chunchuang (Wuhan) Technology Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Lianyuangang Duxiang Chemicals Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Nantong Kaisheng Biotechnology Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Jijin Chemical Technology Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Xiamen Research Biotechnology Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Conier Chem & Pharma Limited,Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Amadis Chemical Company Limited,Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Meicheng Chemical Co .,Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Yingxin Laboratory Equipment Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Hubei Yunmei Technology Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shandong Hanjiang Chemical Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shandong Chenyi Environmental Protection Technology Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Ditao Chemical Technology Co., Ltd",Email,sales@laidiou.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Anhui Zhongda Biotechnology Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Zhejiang J&C Biological Technology Co.,Limited",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Firsky International Trade (Wuhan) Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Tianjin Tj Wyeth Biological Technology Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Hebei Mojin Biological Technology Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Chongqing Chemdad Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Henan Allgreen Chemical Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Maclean Biochemical Technology Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Pushan Industry (Shaanxi) Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Uchem Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Hebei Miaoyin Technology Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Wuhan Quanjinci New Material Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Neostar United Industrial Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Zouping Mingyuan Import & Export Trading Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Guangzhou Dreampharm Biotechnology Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Hengmao New Materials Technology Co., Ltd",Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Dc Chemicals,Email,sales@sarms4muscle.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Taizhou Jiecheng Chemical Co., Ltd",Email,sales@shringchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Jiangsu Shring Biopharma Co., Ltd",Email,sales@shringchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Chemenu Inc.,Email,sales@shringchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Nanjing Becas Pharmatech Ltd.,Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Hefei Tianrui Pharmaceutical Chemistry Co., Ltd",Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Sichuan Biosynce Pharmatech Co., Ltd",Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Hefei Tnj Chemical Industry Co., Ltd",Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Guangzhou Tongyi Biochemistry Technology Co., Ltd",Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Pt Chem Group Ltd,Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd",Amadis Chemical Company Limited,Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Yolne Chemical Co., Ltd",Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Jinan Great Chemical Co., Ltd",Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Changzhou Anikare Pharmatech Co., Ltd",Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Run Biotech Co., Ltd",Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Hebei Qiute Trade Co., Ltd",Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Henan Aochuang Chemical Co., Ltd",Email,sales@tnjchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shandong Xinhua Pharmaceutical Group Co., Ltd",Email,sarah@mainchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Mainchem Co., Ltd",Email,sarah@mainchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Run Biotech Co., Ltd",Email,sarah@mainchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Alway Chem, China",Email,sarah@mainchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Meicheng Chemical Co .,Ltd",Email,sarah@mainchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Yancheng Yunfeng Chemical Co., Ltd",Email,sarah@mainchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Hainan Zhongxin Chemical Co., Ltd",Email,sarah@mainchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","A.M Food Chemical Co., Ltd",Email,sarah@mainchem.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Haoran Biotechnology Co., Ltd",Email,service@neobioscience.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Shanghai Hao Biological Technology Co., Ltd",Email,service@neobioscience.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Beijing Fubo Biotechnology Co., Ltd",Email,service@neobioscience.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Morning Student Science And Technology (Guangzhou) Co., Ltd",Email,service@neobioscience.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Leapchem Co., Ltd",Email,service@neobioscience.com,1036,48,340,
"Laidiou Biological Technology Co., Ltd","Tianjin Snow Bio Technique Co., Ltd",Email,service@neobioscience.com,1036,48,340,
Career Henan Chemical Co,"Zhejiang J&C Biological Technology Co.,Limited",Phone,P/F: 8613545065237,974,45,344,
Career Henan Chemical Co,"Wuhan Ruichi Technology Co., Ltd",Phone,P/F: 8613545065237,974,45,344,
Career Henan Chemical Co,"Anhui Zhongda Biotechnology Co., Ltd",Phone,P/F: 8613545065237,974,45,344,
