Base Consolidation Name,Associated Name,Linkage Value,Linkage Method,Evidence Weightage,Association Count
Amadis Chemical Company Limited,"Hubei Chenxin Pharmaceutical Co., Ltd",P/F: 8657189925085,,245,513
Amadis Chemical Company Limited,"A.M Food Chemical Co., Ltd",P/F: 8657189925085,,207,513
Amadis Chemical Company Limited,"Anhui Zhongda Biotechnology Co., Ltd",qinghongfu@foxmail.com,,758,513
Amadis Chemical Company Limited,"Hefei Tnj Chemical Industry Co., Ltd",qinghongfu@foxmail.com,,810,513
Amadis Chemical Company Limited,"Beijing Qinghongfu Technology Co., Ltd",qinghongfu@foxmail.com,,190,513
Amadis Chemical Company Limited,"Shanghai Jiegu Biotechnology Co., Ltd",sales@amadischem.com,,32,513
Amadis Chemical Company Limited,"Huaian Yishu Technology Co., Ltd",sales@amadischem.com,,9,513
Amadis Chemical Company Limited,Biokitchen,sales@amadischem.com,,50,513
Amadis Chemical Company Limited,"Shanghai Lianshuobao Is Biotechnology Co., Ltd",sales@amadischem.com,,7,513
Amadis Chemical Company Limited,"Beijing Bolide Biotechnology Co., Ltd",sales@amadischem.com,,28,513
Amadis Chemical Company Limited,Amadis Chemical Company Limited,sales@amadischem.com,,40,513
Amadis Chemical Company Limited,"Shanghai Synchem Pharma Co., Ltd",sales@amadischem.com,,234,513
Amadis Chemical Company Limited,"Shanghai Hao Zhun Biological Technology Co., Ltd",sales@amadischem.com,,2663,513
Amadis Chemical Company Limited,"Henan Allgreen Chemical Co., Ltd",sales@amadischem.com,,569,513
Amadis Chemical Company Limited,Henan Sunlake Enterprise Corporation,sales@amadischem.com,,426,513
Amadis Chemical Company Limited,"Hangzhou Yunuo Chemical Co., Ltd",sales@amadischem.com,,438,513
Amadis Chemical Company Limited,"Hunan Chemfish Pharmaceutical Co., Ltd",sales@amadischem.com,,344,513
Amadis Chemical Company Limited,"Shanghai Wencai New Material Technology Co., Ltd",sales@amadischem.com,,61,513
Amadis Chemical Company Limited,"Jinhua Huayi Chemical Co., Ltd",sales@amadischem.com,,279,513
Amadis Chemical Company Limited,"Hebei Qiute Trade Co., Ltd",sales@amadischem.com,,242,513
Amadis Chemical Company Limited,Aopharm,sales@amadischem.com,,354,513
Amadis Chemical Company Limited,"Jia Xing Isenchem Co., Ltd",sales@amadischem.com,,237,513
Amadis Chemical Company Limited,"Hangzhou Gyz Chemical Co., Ltd",sales@amadischem.com,,1160,513
Amadis Chemical Company Limited,"Hubei Chenxin Pharmaceutical Co., Ltd",sales@amadischem.com,,245,513
Amadis Chemical Company Limited,"A.M Food Chemical Co., Ltd",sales@amadischem.com,,207,513
Amadis Chemical Company Limited,"Shijiazhuang Sute Trade Co., Ltd",sales@aochuangchem.com,,127,513
Amadis Chemical Company Limited,China Jintai Biocompound Company,sales@aochuangchem.com,,20,513
Amadis Chemical Company Limited,Henan Sunlake Enterprise Corporation,sales@aochuangchem.com,,426,513
Amadis Chemical Company Limited,"Laidiou Biological Technology Co., Ltd",sales@aochuangchem.com,,1036,513
Amadis Chemical Company Limited,"Henan Aochuang Chemical Co., Ltd",sales@aochuangchem.com,,196,513
Amadis Chemical Company Limited,"Shanxi Yongjin Group Co., Ltd",sales@aochuangchem.com,,157,513
Amadis Chemical Company Limited,"Shanghai Yaoyun Biological Technology Co., Ltd",sales@coreychem.com,,290,513
Amadis Chemical Company Limited,"Hebei Guanlang Biotechnology Co., Ltd.",sales@coreychem.com,,369,513
Amadis Chemical Company Limited,"Henan Bizhi Chemical Tech Co., Ltd./ Henan Coreychem Co., Ltd(Molbase).",sales@coreychem.com,,0,513
Amadis Chemical Company Limited,Career Henan Chemical Co,sales@coreychem.com,,974,513
Amadis Chemical Company Limited,"Dayang Chem (Hangzhou) Co., Ltd",sales@coreychem.com,,175,513
Amadis Chemical Company Limited,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",sales@coreychem.com,,560,513
Amadis Chemical Company Limited,"Hangzhou Yunuo Chemical Co., Ltd",sales@coreychem.com,,438,513
Amadis Chemical Company Limited,"Changzhou Huayang Technology Co., Ltd",sales@coreychem.com,,377,513
Amadis Chemical Company Limited,"Hubei Jusheng Technology Co., Ltd",sales@coreychem.com,,235,513
Amadis Chemical Company Limited,"Henan Bizhi Chemical Tech Co., Ltd./ Henan Corey Chem Co., Ltd",sales@coreychem.com,,1210,513
Amadis Chemical Company Limited,"Shanghai Daken Advanced Materials Co., Ltd",sales@coreychem.com,,144,513
Amadis Chemical Company Limited,"Xiamen Wonderful Bio Technology Co., Ltd",sales@hbmojin.com,,116,513
Amadis Chemical Company Limited,"Hebei Mojin Biological Technology Co., Ltd",sales@hbmojin.com,,484,513
Amadis Chemical Company Limited,Simag Chem Corp,sales@hbmojin.com,,291,513
Amadis Chemical Company Limited,"Henan Tianfu Chemical Co., Ltd",sales@hbmojin.com,,378,513
Amadis Chemical Company Limited,"Hangzhou Yaoruiyicheng Biological Medicine Co., Ltd",sales@hbmojin.com,,294,513
Amadis Chemical Company Limited,"Ahh Chemical Co,.Ltd",sales@hbmojin.com,,232,513
Amadis Chemical Company Limited,"Shanghai Yunao International Trade Co., Ltd",sales@hbmojin.com,,179,513
Amadis Chemical Company Limited,"Anhui Ruihan Technology Co., Ltd",sales@hbmojin.com,,1209,513
Amadis Chemical Company Limited,"Shandong Hanjiang Chemical Co., Ltd",sales@hbmojin.com,,1416,513
Amadis Chemical Company Limited,"Leap Chem Co., Ltd",sales@hbmojin.com,,421,513
Amadis Chemical Company Limited,"Jinan Welt Chemical Co., Ltd",sales@laidiou.com,,100,513
Amadis Chemical Company Limited,"Suzhou Sino Rare Chemical Co., Ltd",sales@laidiou.com,,11,513
Amadis Chemical Company Limited,"Beijing Taize Jiaye Technology Development Co., Ltd",sales@laidiou.com,,108,513
Amadis Chemical Company Limited,"Jinan Wedo Industrial Co., Ltd",sales@laidiou.com,,100,513
Amadis Chemical Company Limited,"Cbc Shanghai Co., Ltd",sales@laidiou.com,,15,513
Amadis Chemical Company Limited,"Shouguang Ocean Chemical Co., Ltd",sales@laidiou.com,,5,513
Amadis Chemical Company Limited,"Chunchuang (Wuhan) Technology Co., Ltd",sales@laidiou.com,,59,513
Amadis Chemical Company Limited,"Lianyuangang Duxiang Chemicals Co., Ltd",sales@laidiou.com,,5,513
Amadis Chemical Company Limited,"Nantong Kaisheng Biotechnology Co., Ltd",sales@laidiou.com,,5,513
Amadis Chemical Company Limited,"Shanghai Jijin Chemical Technology Co., Ltd",sales@laidiou.com,,28,513
Amadis Chemical Company Limited,"Xiamen Research Biotechnology Co., Ltd",sales@laidiou.com,,24,513
Amadis Chemical Company Limited,Conier Chem & Pharma Limited,sales@laidiou.com,,758,513
Amadis Chemical Company Limited,"Laidiou Biological Technology Co., Ltd",sales@laidiou.com,,1036,513
Amadis Chemical Company Limited,"Shanghai Meicheng Chemical Co .,Ltd",sales@laidiou.com,,290,513
Amadis Chemical Company Limited,"Shanghai Yingxin Laboratory Equipment Co., Ltd",sales@laidiou.com,,245,513
Amadis Chemical Company Limited,"Hubei Yunmei Technology Co., Ltd",sales@laidiou.com,,105,513
Amadis Chemical Company Limited,"Shandong Hanjiang Chemical Co., Ltd",sales@laidiou.com,,1416,513
Amadis Chemical Company Limited,"Shandong Chenyi Environmental Protection Technology Co., Ltd",sales@laidiou.com,,69,513
Amadis Chemical Company Limited,"Shanghai Ditao Chemical Technology Co., Ltd",sales@laidiou.com,,36,513
Amadis Chemical Company Limited,Nanjing Becas Pharmatech Ltd.,sales@tnjchem.com,,11,513
Amadis Chemical Company Limited,"Hefei Tianrui Pharmaceutical Chemistry Co., Ltd",sales@tnjchem.com,,5,513
Amadis Chemical Company Limited,"Sichuan Biosynce Pharmatech Co., Ltd",sales@tnjchem.com,,55,513
Amadis Chemical Company Limited,"Hefei Tnj Chemical Industry Co., Ltd",sales@tnjchem.com,,810,513
Amadis Chemical Company Limited,"Guangzhou Tongyi Biochemistry Technology Co., Ltd",sales@tnjchem.com,,140,513
Amadis Chemical Company Limited,Pt Chem Group Ltd,sales@tnjchem.com,,501,513
Amadis Chemical Company Limited,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",sales@tnjchem.com,,560,513
Amadis Chemical Company Limited,"Laidiou Biological Technology Co., Ltd",sales@tnjchem.com,,1036,513
Amadis Chemical Company Limited,"Shanghai Yolne Chemical Co., Ltd",sales@tnjchem.com,,412,513
Amadis Chemical Company Limited,"Jinan Great Chemical Co., Ltd",sales@tnjchem.com,,121,513
Amadis Chemical Company Limited,"Changzhou Anikare Pharmatech Co., Ltd",sales@tnjchem.com,,208,513
Amadis Chemical Company Limited,"Shanghai Run Biotech Co., Ltd",sales@tnjchem.com,,654,513
Amadis Chemical Company Limited,"Hebei Qiute Trade Co., Ltd",sales@tnjchem.com,,242,513
Amadis Chemical Company Limited,"Henan Aochuang Chemical Co., Ltd",sales@tnjchem.com,,196,513
Amadis Chemical Company Limited,Guangzhou Tosun Pharmaceutical Limited,sales002@sdzschem.com,,19,513
Amadis Chemical Company Limited,"Zhengzhou Lingzhiyue Technology Co., Ltd",sales002@sdzschem.com,,123,513
Amadis Chemical Company Limited,"Shaanxi Lonierherb Bio Technology Co., Ltd",sales002@sdzschem.com,,22,513
Amadis Chemical Company Limited,"Shaanxi Dideu Medichem Co., Ltd",sales002@sdzschem.com,,313,513
Amadis Chemical Company Limited,"Shandong Zhishang New Material Co., Ltd",sales002@sdzschem.com,,125,513
Amadis Chemical Company Limited,"Daming Changda Co., Ltd",sales05@hbduling.cn,,59,513
Amadis Chemical Company Limited,"Shanghai Hobor Chemical Co., Ltd",sales05@hbduling.cn,,100,513
Amadis Chemical Company Limited,"Weifang Wehibest Supply Chain Co., Ltd",sales05@hbduling.cn,,48,513
Amadis Chemical Company Limited,"Shaanxi Haibo Biotechnology Co., Ltd",sales05@hbduling.cn,,78,513
Amadis Chemical Company Limited,Career Henan Chemical Co,sales05@hbduling.cn,,974,513
Amadis Chemical Company Limited,"Hebei Yanxi Chemical Co., Ltd.",sales05@hbduling.cn,,666,513
Amadis Chemical Company Limited,"Hebei Duling International Trade Co., Ltd",sales05@hbduling.cn,,401,513
Amadis Chemical Company Limited,"Hebei Yibangte Import And Export Co., Ltd",sales05@hbduling.cn,,213,513
Amadis Chemical Company Limited,"Hubei Jusheng Technology Co., Ltd",sales05@hbduling.cn,,235,513
Amadis Chemical Company Limited,"Shanghai Run Biotech Co., Ltd",sales05@hbduling.cn,,654,513
Amadis Chemical Company Limited,Xinchem Corporation,sales05@hbduling.cn,,113,513
"Shanghai Hao Zhun Biological Technology Co., Ltd","Taizhou Crene Chempharm Co., Ltd",P/F: 863195326157,,4,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Zhongweiye Biological Technology Co., Ltd. (2010)",P/F: 863195326157,,0,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Chemegen(Shanghai) Biotechnology Co., Ltd",P/F: 8657112345678,,1477,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Qingfeng Chem,P/F: 8657112345678,,5,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Shiteng Chemical Technology Co., Ltd",P/F: 8657112345678,,60,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hangzhou Gyz Chemical Co., Ltd",P/F: 8657112345678,,1160,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Zerui Biotechnology Co., Ltd",P/F: 8657112345678,,259,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Henan Yingchuang,P/F: 8657112345678,,72,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Chinese Simplification Co., Ltd",P/F: 8657112345678,,79,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Daming Changda Co., Ltd",P/F: 863105102000,,59,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Henan Xiangduo Industry Co., Ltd",P/F: 8613349917800,,27,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Wuhan Jushun Chemical Co., Ltd",P/F: 8613349917800,,19,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Haoran Biotechnology Co., Ltd",P/F: 8618818260767,,138,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Chemegen(Shanghai) Biotechnology Co., Ltd",P/F: 8618818260767,,1477,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Chemegen,P/F: 8618818260767,,113,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Energy Chemical,P/F: 8618818260767,,186,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Elsa Bio Technology Co., Ltd",P/F: 8618818260767,,170,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Mianyang Vandino Pharmaceutical Technology Co., Ltd",P/F: 8618818260767,,170,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Chaoyan Biotechnology Co., Ltd",P/F: 8618818260767,,193,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shenzhen Xinbosheng Biological Technology Co., Ltd",P/F: 8618818260767,,388,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Yaoyun Biological Technology Co., Ltd",P/F: 8618818260767,,290,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Morning Student Science And Technology (Guangzhou) Co., Ltd",P/F: 8618818260767,,268,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Boao Pike,P/F: 8618818260767,,8,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Hanxiang Chemical Co., Ltd",P/F: 8618818260767,,8,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Kaiwodun Biochemical Co., Ltd",P/F: 8618818260767,,4,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hefei Tnj Chemical Industry Co., Ltd",P/F: 8618818260767,,810,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Career Henan Chemical Co,P/F: 8618818260767,,974,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Yanxi Chemical Co., Ltd.",P/F: 8618818260767,,666,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Jieshikai Biotechnology Co., Ltd",P/F: 8618818260767,,195,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Baoji Guokang Biotechnology Co., Ltd",P/F: 8618818260767,,288,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Miaoyin Technology Co., Ltd",P/F: 8618818260767,,1844,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Chemenu Inc.,P/F: 8618818260767,,280,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Wei Shi Reagent Group Ltd., Company",P/F: 8618818260767,,135,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Guangzhou Dreampharm Biotechnology Co., Ltd",P/F: 8618818260767,,467,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Chemegen,P/F: 8619102157732,,113,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Yancheng Jinbiao Chemical Industry Co., Ltd",P/F: 8619102157732,,9,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hangzhou Yaoruiyicheng Biological Medicine Co., Ltd",P/F: 8619102157732,,294,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Boer Chemical Reagent Co., Ltd",P/F: 8619102157732,,210,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Https//Hanhongsci.Com/,P/F: 8619102157732,,336,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Yunao International Trade Co., Ltd",P/F: 8619102157732,,179,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shenzhen Qingtian Biotechnology Co., Ltd",1208480077@qq.com,,5,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Tianmen Hengchang Chemical Co., Ltd",1208480077@qq.com,,40,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Kele Fine Chemical Co., Ltd",1208480077@qq.com,,234,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Guanlang Biotechnology Co., Ltd.",1248580099@qq.com,,1123,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Yongkuo Technology Co., Ltd",1248580099@qq.com,,135,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Yifei Biotechnology Co., Ltd",1248580099@qq.com,,349,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Jingzhou Yinjie Chemical Co., Ltd",1248680011@qq.com,,127,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Xinkang Pharmaceutical Chemical Co., Ltd",1248680011@qq.com,,35,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Xichuan Pharmaceutical Technology Co., Ltd",13313090628@163.com,,120,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Zhenjia New Material Co., Ltd",13313090628@163.com,,69,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Qingdao Fuo Chemical Technology Co., Ltd",13313090628@163.com,,75,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Long Kang Sheng Fine Chemical Co., Ltd",13313090628@163.com,,18,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Xiamen Wonderful Bio Technology Co., Ltd",1914109725@qq.com,,116,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Shanghai Chuanqian Chemcial Technique Centre,1914109725@qq.com,,103,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Hao Biological Technology Co., Ltd",1914109725@qq.com,,485,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Beijing Baiao Innovation Technology Co., Ltd",1914109725@qq.com,,201,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Hebei Weilang Import And Export Corporation,1914109725@qq.com,,8,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Career Henan Chemical Co,1914109725@qq.com,,974,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Meryer (Shanghai) Chemical Technology Co., Ltd",1984393783@qq.com,,138,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Jikang Chemical Industry Co., Ltd",1984393783@qq.com,,87,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Zhonglong Kangsheng Fine Chemical Co., Ltd",1984393783@qq.com,,67,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Xiyuan Biotechnology Co., Ltd",2453006496@qq.com,,12,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Anhui Zhongda Biotechnology Co., Ltd",2453006496@qq.com,,758,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Conier Chem & Pharma Limited,2453006496@qq.com,,758,505
"Shanghai Hao Zhun Biological Technology Co., Ltd",Https//Hanhongsci.Com/,2453006496@qq.com,,336,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Pushan Industry (Shaanxi) Co., Ltd",2453006496@qq.com,,459,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Beijing Hanlun Science And Technology Development Co., Ltd",2850202386@qq.com,,104,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shandong Wanhe Chemical Technology Co., Ltd",2850202386@qq.com,,5,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Wuhan Hezhong Biochemical Manufacturing Co., Ltd",2850202386@qq.com,,606,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Dongcao Chemical Technology Co., Ltd",2850202386@qq.com,,163,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Klamar Reagent Co., Ltd",2850202386@qq.com,,142,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Kadel Chemical Technology Co., Ltd",2850202386@qq.com,,142,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Dato Chemicals Co., Limited",2952775698@qq.com,,356,505
"Shanghai Hao Zhun Biological Technology Co., Ltd","Yantai Winning Fine Chemicals Co., Ltd",2952775698@qq.com,,5,505
